property_name,society,address,price,rate_per_sqft,total_area_sqft,area_type,bedRoom,bathroom,balcony,additionalRoom,current_floor,total_floors,facing,furnish_status,furnishDetails,features,rating,area_sqft,Environment,Safety,Lifestyle,Connectivity,Green Area,Amenitie,Management,Construction,avg_rating
3BHKFlatinSector92Gurgaon,Sare Crescent Parc Royal Greens Phase 1,"Sector 92 Gurgaon, Gurgaon, Haryana",6500000.0,4512.0,1440.45,Unknown,3.0,3.0,3.0,None,1.0,4.0,East,Semi-Furnished,"['6 Fan', '1 Exhaust Fan', '2 Geyser', '2 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",3.0,1440.45,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
1BHKFlatinSector56Gurgaon,Smriti Apartment,"D101 Smriti Apartment, Sector 56 Gurgaon, Gurgaon, Haryana",5200000.0,10666.0,525.0,Unknown,1.0,1.0,1.0,None,1.0,5.0,Unknown,Semi-Furnished,"['2 Fan', '3 Light', '1 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light']",4.0,525.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.5
2BHKFlatinSector68Gurgaon,Pareena Mi Casa,"Sector 68 Gurgaon, Gurgaon, Haryana",6500000.0,8835.0,1245.0,Unknown,2.0,2.0,3.0,None,11.0,25.0,North,Unfurnished,Not Specified,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",5.0,1245.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0
2BHKFlatinSector-33Sohna,Godrej Nature Plus,"Sector-33 Sohna, Gurgaon, Haryana",6500000.0,13126.0,76.44,Carpet area,2.0,2.0,3.0,None,8.0,22.0,Unknown,Unfurnished,Not Specified,Not Mentioned,4.5,76.44,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
3BHKFlatinSector22Gurgaon,Ambience Creacions,"Jwala Mill Road, Sector 22 Gurgaon, Gurgaon, Haryana",6500000.0,12912.0,3090.0,Unknown,3.0,5.0,3.0,Servant Room,3.0,16.0,Unknown,Semi-Furnished,"['1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Washing Machine', '1 Microwave', '4 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Light', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",5.0,3090.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.5
3BHKFlatinSector109Gurgaon,ATS Tourmaline3.9 ★,"Sector 109 Gurgaon, Gurgaon, Haryana",6500000.0,10000.0,1750.0,Built Up area,3.0,3.0,3.0,None,4.0,27.0,Unknown,Unfurnished,Not Specified,"['Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1750.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
2BHKFlatinSohna,Signature Global Park4.0 ★,"Sohna, Gurgaon, Haryana",5400000.0,7200.0,750.0,Carpet area,2.0,2.0,2.0,None,4.0,4.0,North-East,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",4.0,750.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.8
4BHKFlatinSector109Gurgaon,Chintels Paradiso3.9 ★,"Sector 109 Gurgaon, Gurgaon, Haryana",6500000.0,7604.0,2630.0,Unknown,4.0,4.0,2.0,"Pooja Room,Servant Room",11.0,18.0,Unknown,Semi-Furnished,"['1 Stove', '4 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",4.0,2630.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.6
3BHKFlatinSector22Gurgaon,Ambience Creacions,"204, Sector 22 Gurgaon, Gurgaon, Haryana",6500000.0,11500.0,2781.0,Unknown,3.0,4.0,3.0,None,2.0,20.0,North-East,Unfurnished,Not Specified,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']",5.0,2781.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.5
2BHKFlatinSector68Gurgaon,Supertech Hues,"Tower F, Sector 68 Gurgaon, Gurgaon, Haryana",6500000.0,8474.0,1180.0,Carpet area,2.0,2.0,2.0,None,12.0,17.0,Unknown,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Shopping Centre']",5.0,1180.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0
4BHKFlatinSector102Gurgaon,Conscient Heritage Max4.3 ★,"Sector 102 Gurgaon, Gurgaon, Haryana",6500000.0,10489.0,2860.0,Carpet area,4.0,4.0,3.0,Others,7.0,26.0,East,Fully-Furnished,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '1 Dining Table', '4 Geyser', '1 Stove', '15 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '6 Wardrobe', 'No Bed', 'No Curtains', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2860.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
1BHKFlatinSohna,MVN Athens3.7 ★,"Sohna, Gurgaon, Haryana",2100000.0,4666.0,450.0,Carpet area,1.0,1.0,1.0,None,11.0,14.0,Unknown,Unfurnished,[],"['Security Personnel', 'Shopping Centre']",5.0,450.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.25
2BHKFlatinSector95Gurgaon,AWHO Shanti Vihar4.0 ★,"Sector 95 Gurgaon, Gurgaon, Haryana",8200000.0,9879.0,1400.0,Carpet area,2.0,2.0,3.0,Study Room,13.0,19.0,East,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",5.0,1400.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.8
4BHKFlatinSector92Gurgaon,Sare Homes,"Flat T04-1701 Sare Homes Sector 92 Gurgaon, Sector 92 Gurgaon, Gurgaon, Haryana",9500000.0,4250.0,2000.0,Built Up area,4.0,3.0,2.0,None,16.0,19.0,East,Semi-Furnished,"['5 Fan', '1 Exhaust Fan', '9 Light', '1 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",3.0,2000.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
2BHKFlatinSector68Gurgaon,Pareena Mi Casa,"Sector 68 Gurgaon, Gurgaon, Haryana",9200000.0,7389.0,1245.0,Unknown,2.0,2.0,3.0,Others,5.0,36.0,West,Unfurnished,Not Specified,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Swimming Pool', 'Park', 'Piped-gas', 'Internet/wi-fi connectivity', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting']",5.0,1245.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0
3BHKFlatinSector1AIMTManesar,Deepak Minda,"Sector 1A IMT Manesar, Gurgaon, Haryana",6500000.0,4716.0,2650.0,Carpet area,3.0,3.0,3.0,Servant Room,6.0,10.0,Unknown,Semi-Furnished,"['4 Wardrobe', '6 Fan', '2 Geyser', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",4.5,2650.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinSector86Gurgaon,Ansal Heights 86,"Tower I, Sector 86 Gurgaon, Gurgaon, Haryana",7800000.0,5735.0,1360.0,Built Up area,2.0,2.0,2.0,None,8.0,14.0,North,Unfurnished,Not Specified,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",4.5,1360.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0
2BHKFlatinSector99Gurgaon,Pivotal Riddhi Siddhi,"Sector 99 Gurgaon, Gurgaon, Haryana",5000000.0,8517.0,587.0,Carpet area,2.0,1.0,2.0,None,7.0,18.0,Unknown,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Lift(s)', 'Park', 'Visitor Parking']",4.5,587.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
4BHKFlatinSector92Gurgaon,Sare Homes,"Sector 92 Gurgaon, Gurgaon, Haryana",9500000.0,4871.0,1950.0,Unknown,4.0,3.0,3.0,None,13.0,25.0,Unknown,Unfurnished,[],Not Mentioned,3.0,1950.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
3BHKFlatinSector-33Sohna,Central Park Flower Valley Aqua Front Towers,"Tower B, Sector-33 Sohna, Gurgaon, Haryana",6500000.0,11179.0,1789.0,Unknown,3.0,3.0,3.0,None,8.0,11.0,North-East,Unfurnished,Not Specified,"['Swimming Pool', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",4.5,1789.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinAshokVihar,Shyam Apartment,"House No 79, Ashok Vihar, Gurgaon, Haryana",2600000.0,3714.0,700.0,Carpet area,2.0,1.0,2.0,None,2.0,4.0,Unknown,Unfurnished,[],Not Mentioned,4.0,700.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.25
2BHKFlatinSector110Gurgaon,City Shri Ram Apartments 1,"Sector 110 Gurgaon, Gurgaon, Haryana",2200000.0,3666.0,600.0,Unknown,2.0,1.0,1.0,None,1.0,4.0,Unknown,Unfurnished,[],Not Mentioned,4.0,600.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.25
3BHKFlatinBhondsi,Maruti Kunj,"Bhondsi, Gurgaon, Haryana",8000000.0,5161.0,1550.0,Unknown,3.0,2.0,3.0,None,1.0,1.0,Unknown,Unfurnished,[],['Park'],4.0,1550.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
2BHKFlatinSector104Gurgaon,Godrej Summit3.7 ★,"Sector-104,gurgaon, Sector 104 Gurgaon, Gurgaon, Haryana",6500000.0,8669.0,1269.0,Unknown,2.0,2.0,3.0,Others,16.0,19.0,East,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",3.0,1269.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.75
1BHKFlatinPalamViharExtension,Palam Vihar Extension West Zone RWA,"Palam Vihar Extension, Gurgaon, Haryana",2000000.0,4000.0,500.0,Carpet area,1.0,1.0,1.0,Others,1.0,4.0,Unknown,Semi-Furnished,"['1 Bed', '1 Wardrobe', '1 Fan', '1 Geyser', '1 Light', 'No AC', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",Not Mentioned,4.0,500.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
4BHKFlatinSector92Gurgaon,Sare Crescent Parc3.5 ★,"Sector 92 Gurgaon, Gurgaon, Haryana",9000000.0,4278.0,1870.0,Unknown,4.0,5.0,3.0,"Servant Room,Others",14.0,15.0,North-East,Unfurnished,[],"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM']",4.0,1870.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.6
2BHKFlatinSohna,GLS Arawali Homes3.8 ★,"Sohna, Gurgaon, Haryana",3000000.0,5291.0,567.0,Carpet area,2.0,2.0,2.0,None,10.0,13.0,Unknown,Semi-Furnished,"['1 Bed', '1 Wardrobe', '3 Fan', '1 Geyser', '4 Light', 'No AC', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",4.0,567.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.2
3BHKFlatinSector22Gurgaon,Ambience Creacions,"Sector 22 Gurgaon, Gurgaon, Haryana",6500000.0,15000.0,1860.0,Carpet area,3.0,3.0,3.0,None,13.0,20.0,East,Fully-Furnished,"['1 Water Purifier', '4 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '6 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1860.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.5
2BHKFlatinSohna,Breez Global Heights4.2 ★,"Sohna, Gurgaon, Haryana",3900000.0,4105.0,950.0,Built Up area,2.0,2.0,2.0,None,3.0,10.0,Unknown,Semi-Furnished,"['2 Wardrobe', '3 Fan', '2 Curtains', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",Not Mentioned,5.0,950.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
4BHKFlatinSector92Gurgaon,Sare Homes,"Flat T04-1701 Sare Homes Sector 92 Gurgaon, Sector 92 Gurgaon, Gurgaon, Haryana",9500000.0,4750.0,2000.0,Built Up area,4.0,3.0,2.0,None,17.0,20.0,East,Semi-Furnished,"['1 Water Purifier', '1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Water purifier', 'Waste Disposal']",3.0,2000.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
2BHKFlatinSector85Gurgaon,Godrej Air,"A3-2003, Sector 85 Gurgaon, Gurgaon, Haryana",6500000.0,13632.0,92.0,Carpet area,2.0,2.0,3.0,None,19.0,32.0,Unknown,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",4.5,92.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
2BHKFlatinAshokViharPhase3Extension,Vidya Apartment,Unknown,2200000.0,4210.0,570.0,Built Up area,2.0,2.0,1.0,Others,1.0,5.0,North-West,Fully-Furnished,"['1 Water Purifier', '1 Fan', '1 Fridge', '1 Exhaust Fan', '1 Geyser', '1 Light', '1 AC', '1 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '1 Bed', '1 Wardrobe', '1 Sofa', 'No Dining Table', 'No Microwave', 'No Stove', 'No Washing Machine']","['Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Waste Disposal']",4.0,570.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.75
3BHKFlatinSector-2Sohna,Supertech Hill Town,"L342c, Sector-2 Sohna, Gurgaon, Haryana",6500000.0,8720.0,1720.0,Carpet area,3.0,3.0,3.0,None,3.0,4.0,East,Unfurnished,[],"['Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",4.5,1720.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinNewGurgaon,takshila heights sector 37 c,"New Gurgaon, Gurgaon, Haryana",6700000.0,5583.0,1200.0,Unknown,2.0,2.0,2.0,None,3.0,12.0,Unknown,Unfurnished,[],"['Lift(s)', 'Swimming Pool', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",4.5,1200.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinsaroopgardenrajendrapark,saroop garden,"saroop garden rajendra park, Gurgaon, Haryana",9500000.0,2638.0,3600.0,Carpet area,2.0,2.0,1.0,Others,1.0,3.0,Unknown,Semi-Furnished,"['10 Light', '1 Chimney', '1 Modular Kitchen', '2 Wardrobe', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",Not Mentioned,4.5,3600.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinSector65Gurgaon,M3M Skycity,"Sector 65 Gurgaon, Gurgaon, Haryana",6500000.0,15267.0,1310.0,Unknown,2.0,2.0,2.0,None,16.0,45.0,East,Semi-Furnished,"['4 Fan', '1 Exhaust Fan', '2 Geyser', '1 Stove', '8 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,1310.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.25
3BHKFlatinSector71Gurgaon,CHD Avenue 713.6 ★,"Sector 71 Gurgaon, Gurgaon, Haryana",6500000.0,6526.0,1762.0,Carpet area,3.0,3.0,2.0,Servant Room,15.0,15.0,East,Semi-Furnished,"['3 Wardrobe', '5 Fan', '3 Geyser', '5 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Separate entry for servant room', 'Park', 'Fitness Centre / GYM']",2.0,1762.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,3.4
1BHKFlatinPalamVihar,Bestech Park View Residency3.9 ★,"Palam Vihar, Gurgaon, Haryana",5500000.0,8461.0,650.0,Unknown,1.0,1.0,2.0,None,7.0,14.0,North,Unfurnished,Not Specified,"['Lift(s)', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,650.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.4
2BHKFlatinSector61Gurgaon,Smart World Orchard,"Sector 61 Gurgaon, Gurgaon, Haryana",6500000.0,12500.0,1200.0,Carpet area,2.0,2.0,2.0,Study Room,2.0,4.0,North,Unfurnished,Not Specified,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",4.5,1200.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
3BHKFlatinSector111Gurgaon,M3M The Tree Of Life,"M3m The Tree Of Life, Sector 111, Gurgaon, Sector 111 Gurgaon, Gurgaon, Haryana",6500000.0,14551.0,1615.0,Built Up area,3.0,3.0,3.0,None,5.0,30.0,Unknown,Semi-Furnished,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",Not Mentioned,4.5,1615.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
2BHKFlatinDayanandColony,bajrang apartments,"Dayanand Colony, Gurgaon, Haryana",3800000.0,4470.0,850.0,Carpet area,2.0,2.0,2.0,None,1.0,2.0,Unknown,Unfurnished,[],Not Mentioned,4.0,850.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.5
2BHKFlatinSector81Gurgaon,Vipul Lavanya3.9 ★,"Sector-81 Gurgaon, Sector 81 Gurgaon, Gurgaon, Haryana",6500000.0,8000.0,1250.0,Unknown,2.0,2.0,2.0,None,7.0,12.0,Unknown,Semi-Furnished,"['1 Wardrobe', '1 Geyser', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,1250.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.333333333333333
3BHKFlatinSector37DGurgaon,Ramprastha Primera,"Sector 37D Gurgaon, Gurgaon, Haryana",6500000.0,6000.0,1700.0,Unknown,3.0,2.0,3.0,None,22.0,23.0,Unknown,Unfurnished,[],"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",4.0,1700.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
3BHKFlatinSector36Sohna,Signature Global Park 4,"Sector 36 Sohna, Gurgaon, Haryana",7200000.0,6428.0,1120.0,Carpet area,3.0,2.0,3.0,None,2.0,4.0,Unknown,Unfurnished,Not Specified,Not Mentioned,4.5,1120.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.333333333333333
